Data,Tempo,Polveri Grosse,Polveri Fine
2021-05-07 10:42:47.009,0 days 10:42:47,0,0
2021-05-07 10:43:52.055,0 days 10:43:52,0,0
2021-05-07 10:44:58.046,0 days 10:44:58,0,0
2021-05-07 10:46:04.053,0 days 10:46:04,0,0
2021-05-07 10:47:10.064,0 days 10:47:10,0,0
2021-05-07 10:48:16.061,0 days 10:48:16,0,0
2021-05-07 10:49:22.048,0 days 10:49:22,0,35
2021-05-07 10:50:28.059,0 days 10:50:28,0,0
2021-05-07 10:51:34.053,0 days 10:51:34,0,0
2021-05-07 10:52:40.064,0 days 10:52:40,0,0
2021-05-07 10:53:46.063,0 days 10:53:46,0,35
2021-05-07 10:54:52.057,0 days 10:54:52,0,0
2021-05-07 10:55:58.055,0 days 10:55:58,0,35
2021-05-07 10:57:05.016,0 days 10:57:05,0,0
2021-05-07 10:58:10.046,0 days 10:58:10,0,35
2021-05-07 10:59:16.029,0 days 10:59:16,0,0
2021-05-07 11:00:22.039,0 days 11:00:22,0,0
2021-05-07 11:01:28.039,0 days 11:01:28,0,0
2021-05-07 11:02:34.028,0 days 11:02:34,0,0
2021-05-07 11:03:39.079,0 days 11:03:39,0,0
2021-05-07 11:04:45.076,0 days 11:04:45,0,0
2021-05-07 11:05:51.088,0 days 11:05:51,0,0
2021-05-07 11:06:57.069,0 days 11:06:57,0,0
2021-05-07 11:08:03.086,0 days 11:08:03,0,0
2021-05-07 11:09:09.086,0 days 11:09:09,0,0
2021-05-07 11:10:15.084,0 days 11:10:15,0,0
2021-05-07 11:11:21.073,0 days 11:11:21,0,0
2021-05-07 11:12:27.059,0 days 11:12:27,0,0
2021-05-07 11:13:33.055,0 days 11:13:33,0,0
2021-05-07 11:14:39.052,0 days 11:14:39,0,0
2021-05-07 11:15:45.058,0 days 11:15:45,0,0
2021-05-07 11:16:51.054,0 days 11:16:51,0,0
2021-05-07 11:17:58.049,0 days 11:17:58,0,0
2021-05-07 11:19:03.007,0 days 11:19:03,0,0
2021-05-07 11:20:08.099,0 days 11:20:08,0,0
2021-05-07 11:21:15.005,0 days 11:21:15,0,0
2021-05-07 11:22:21.002,0 days 11:22:21,0,0
2021-05-07 11:23:26.097,0 days 11:23:26,0,0
2021-05-07 11:24:33.033,0 days 11:24:33,0,0
2021-05-07 11:25:38.070,0 days 11:25:38,0,0
2021-05-07 11:26:45.021,0 days 11:26:45,0,0
2021-05-07 11:27:51.022,0 days 11:27:51,0,0
2021-05-07 11:28:56.054,0 days 11:28:56,0,0
2021-05-07 11:30:03.031,0 days 11:30:03,0,0
2021-05-07 11:31:08.037,0 days 11:31:08,0,0
2021-05-07 11:32:14.041,0 days 11:32:14,0,0
2021-05-07 11:33:20.097,0 days 11:33:20,0,0
2021-05-07 11:34:26.034,0 days 11:34:26,0,0
2021-05-07 11:35:32.095,0 days 11:35:32,0,0
2021-05-07 11:36:38.026,0 days 11:36:38,0,35
2021-05-07 11:37:44.031,0 days 11:37:44,0,0
2021-05-07 11:38:50.021,0 days 11:38:50,0,0
2021-05-07 11:39:56.040,0 days 11:39:56,0,0
2021-05-07 11:41:02.045,0 days 11:41:02,0,0
2021-05-07 11:42:08.042,0 days 11:42:08,0,0
2021-05-07 11:43:14.039,0 days 11:43:14,0,0
2021-05-07 11:44:20.034,0 days 11:44:20,0,0
2021-05-07 11:45:26.027,0 days 11:45:26,0,0
2021-05-07 11:46:32.030,0 days 11:46:32,0,0
2021-05-07 11:47:38.035,0 days 11:47:38,0,0
2021-05-07 11:48:44.027,0 days 11:48:44,0,0
2021-05-07 11:49:50.088,0 days 11:49:50,0,0
2021-05-07 11:50:56.009,0 days 11:50:56,0,0
2021-05-07 11:52:02.026,0 days 11:52:02,0,0
2021-05-07 11:53:08.010,0 days 11:53:08,0,0
2021-05-07 11:54:14.005,0 days 11:54:14,0,0
2021-05-07 11:55:19.092,0 days 11:55:19,0,0
2021-05-07 11:56:25.088,0 days 11:56:25,0,0
2021-05-07 11:57:31.081,0 days 11:57:31,0,35
2021-05-07 11:58:37.074,0 days 11:58:37,0,0
2021-05-07 11:59:43.079,0 days 11:59:43,0,0
2021-05-07 12:00:49.057,0 days 12:00:49,0,0
2021-05-07 12:01:55.056,0 days 12:01:55,0,0
2021-05-07 12:03:01.041,0 days 12:03:01,0,0
2021-05-07 12:04:07.039,0 days 12:04:07,0,0
2021-05-07 12:05:13.047,0 days 12:05:13,0,35
2021-05-07 12:06:19.050,0 days 12:06:19,0,0
2021-05-07 12:07:25.046,0 days 12:07:25,0,0
2021-05-07 12:08:31.030,0 days 12:08:31,0,0
2021-05-07 12:09:37.042,0 days 12:09:37,0,35
2021-05-07 12:10:43.009,0 days 12:10:43,0,0
2021-05-07 12:11:49.009,0 days 12:11:49,0,35
2021-05-07 12:12:54.087,0 days 12:12:54,0,0
2021-05-07 12:14:00.083,0 days 12:14:00,0,0
2021-05-07 12:15:06.075,0 days 12:15:06,0,0
2021-05-07 12:16:12.084,0 days 12:16:12,0,0
2021-05-07 12:17:18.058,0 days 12:17:18,0,0
2021-05-07 12:18:24.050,0 days 12:18:24,0,0
2021-05-07 12:19:30.053,0 days 12:19:30,0,0
2021-05-07 12:20:37.051,0 days 12:20:37,0,35
2021-05-07 12:21:42.073,0 days 12:21:42,0,35
2021-05-07 12:22:48.068,0 days 12:22:48,0,0
2021-05-07 12:23:54.068,0 days 12:23:54,0,0
2021-05-07 12:25:00.063,0 days 12:25:00,0,0
2021-05-07 12:26:06.053,0 days 12:26:06,0,0
2021-05-07 12:27:12.054,0 days 12:27:12,0,0
2021-05-07 12:28:18.055,0 days 12:28:18,0,0
2021-05-07 12:29:24.052,0 days 12:29:24,0,0
2021-05-07 12:30:30.038,0 days 12:30:30,0,0
2021-05-07 12:31:35.096,0 days 12:31:35,0,0
2021-05-07 12:32:41.093,0 days 12:32:41,0,0
2021-05-07 12:33:47.082,0 days 12:33:47,0,0
2021-05-07 12:34:53.078,0 days 12:34:53,0,0
2021-05-07 12:35:59.091,0 days 12:35:59,0,35
2021-05-07 12:37:05.086,0 days 12:37:05,0,0
2021-05-07 12:38:11.080,0 days 12:38:11,0,35
2021-05-07 12:39:17.069,0 days 12:39:17,0,0
2021-05-07 12:40:23.074,0 days 12:40:23,0,0
2021-05-07 12:41:29.066,0 days 12:41:29,0,0
2021-05-07 12:42:35.066,0 days 12:42:35,0,0
2021-05-07 12:43:41.070,0 days 12:43:41,0,0
2021-05-07 12:44:47.059,0 days 12:44:47,0,35
2021-05-07 12:45:53.057,0 days 12:45:53,0,0
2021-05-07 12:46:59.057,0 days 12:46:59,0,0
2021-05-07 12:48:05.051,0 days 12:48:05,0,0
2021-05-07 12:49:11.050,0 days 12:49:11,0,0
2021-05-07 12:50:17.053,0 days 12:50:17,0,0
2021-05-07 12:51:23.054,0 days 12:51:23,0,0
2021-05-07 12:52:29.035,0 days 12:52:29,0,0
2021-05-07 12:53:35.037,0 days 12:53:35,0,0
2021-05-07 12:54:41.039,0 days 12:54:41,0,0
2021-05-07 12:55:47.037,0 days 12:55:47,0,35
2021-05-07 12:56:53.036,0 days 12:56:53,0,0
2021-05-07 12:57:58.098,0 days 12:57:58,0,0
2021-05-07 12:59:04.088,0 days 12:59:04,0,35
2021-05-07 13:00:10.090,0 days 13:00:10,0,0
2021-05-07 13:01:16.086,0 days 13:01:16,0,35
2021-05-07 13:02:22.096,0 days 13:02:22,0,0
2021-05-07 13:03:28.093,0 days 13:03:28,0,0
2021-05-07 13:04:34.081,0 days 13:04:34,0,0
2021-05-07 13:05:40.079,0 days 13:05:40,0,0
2021-05-07 13:06:46.056,0 days 13:06:46,0,0
2021-05-07 13:07:52.049,0 days 13:07:52,0,0
2021-05-07 13:08:58.030,0 days 13:08:58,0,35
2021-05-07 13:10:04.027,0 days 13:10:04,0,0
2021-05-07 13:11:10.087,0 days 13:11:10,0,0
2021-05-07 13:12:16.071,0 days 13:12:16,0,0
2021-05-07 13:13:22.063,0 days 13:13:22,0,0
2021-05-07 13:14:28.042,0 days 13:14:28,0,35
2021-05-07 13:15:34.038,0 days 13:15:34,0,0
2021-05-07 13:16:40.031,0 days 13:16:40,0,0
2021-05-07 13:17:46.028,0 days 13:17:46,0,0
2021-05-07 13:18:52.001,0 days 13:18:52,0,0
2021-05-07 13:19:58.058,0 days 13:19:58,0,0
2021-05-07 13:21:04.027,0 days 13:21:04,0,0
2021-05-07 13:22:10.017,0 days 13:22:10,0,0
2021-05-07 13:23:16.006,0 days 13:23:16,0,0
2021-05-07 13:24:21.084,0 days 13:24:21,0,0
2021-05-07 13:25:27.066,0 days 13:25:27,0,0
2021-05-07 13:26:34.012,0 days 13:26:34,0,0
2021-05-07 13:27:39.096,0 days 13:27:39,0,0
2021-05-07 13:28:45.067,0 days 13:28:45,0,0
2021-05-07 13:29:51.045,0 days 13:29:51,0,0
2021-05-07 13:30:58.012,0 days 13:30:58,0,0
2021-05-07 13:32:04.004,0 days 13:32:04,0,0
2021-05-07 13:33:09.042,0 days 13:33:09,0,0
2021-05-07 13:34:15.038,0 days 13:34:15,0,0
2021-05-07 13:35:21.050,0 days 13:35:21,0,0
2021-05-07 13:36:27.020,0 days 13:36:27,0,0
2021-05-07 13:37:33.007,0 days 13:37:33,0,0
2021-05-07 13:38:39.068,0 days 13:38:39,0,0
2021-05-07 13:39:45.062,0 days 13:39:45,0,0
2021-05-07 13:40:51.037,0 days 13:40:51,0,0
2021-05-07 13:41:57.048,0 days 13:41:57,0,35
2021-05-07 13:43:03.043,0 days 13:43:03,0,35
2021-05-07 13:44:09.036,0 days 13:44:09,0,0
2021-05-07 13:45:15.036,0 days 13:45:15,0,0
2021-05-07 13:46:20.074,0 days 13:46:20,0,0
2021-05-07 13:47:27.027,0 days 13:47:27,0,0
2021-05-07 13:48:33.022,0 days 13:48:33,0,0
2021-05-07 13:49:38.059,0 days 13:49:38,0,0
2021-05-07 13:50:45.009,0 days 13:50:45,0,0
2021-05-07 13:51:50.093,0 days 13:51:50,0,0
2021-05-07 13:52:57.056,0 days 13:52:57,0,0
2021-05-07 13:54:02.088,0 days 13:54:02,0,0
2021-05-07 13:55:08.091,0 days 13:55:08,0,0
2021-05-07 13:56:14.085,0 days 13:56:14,0,0
2021-05-07 13:57:20.089,0 days 13:57:20,0,0
2021-05-07 13:58:26.082,0 days 13:58:26,0,0
2021-05-07 13:59:32.022,0 days 13:59:32,0,0
2021-05-07 14:00:38.022,0 days 14:00:38,0,0
2021-05-07 14:01:44.033,0 days 14:01:44,0,0
2021-05-07 14:02:50.028,0 days 14:02:50,0,0
2021-05-07 14:03:56.014,0 days 14:03:56,0,0
2021-05-07 14:05:02.060,0 days 14:05:02,0,0
2021-05-07 14:06:08.003,0 days 14:06:08,0,0
2021-05-07 14:07:14.048,0 days 14:07:14,0,0
2021-05-07 14:08:19.081,0 days 14:08:19,0,35
2021-05-07 14:09:26.043,0 days 14:09:26,0,0
2021-05-07 14:10:31.075,0 days 14:10:31,0,0
2021-05-07 14:11:37.089,0 days 14:11:37,0,0
2021-05-07 14:12:44.032,0 days 14:12:44,0,35
2021-05-07 14:13:50.013,0 days 14:13:50,0,0
2021-05-07 14:14:56.014,0 days 14:14:56,0,0
2021-05-07 14:16:02.010,0 days 14:16:02,0,0
2021-05-07 14:17:07.085,0 days 14:17:07,0,0
2021-05-07 14:18:13.078,0 days 14:18:13,0,0
2021-05-07 14:19:19.064,0 days 14:19:19,0,0
2021-05-07 14:20:25.058,0 days 14:20:25,35,35
2021-05-07 14:21:31.062,0 days 14:21:31,0,0
2021-05-07 14:22:37.066,0 days 14:22:37,0,0
2021-05-07 14:23:44.030,0 days 14:23:44,0,0
2021-05-07 14:24:49.045,0 days 14:24:49,0,0
2021-05-07 14:25:55.047,0 days 14:25:55,0,0
2021-05-07 14:27:01.028,0 days 14:27:01,0,35
2021-05-07 14:28:07.025,0 days 14:28:07,0,0
2021-05-07 14:29:13.013,0 days 14:29:13,0,0
2021-05-07 14:30:19.014,0 days 14:30:19,0,0
2021-05-07 14:31:25.007,0 days 14:31:25,0,0
2021-05-07 14:32:31.013,0 days 14:32:31,0,0
2021-05-07 14:33:37.002,0 days 14:33:37,0,35
2021-05-07 14:34:42.097,0 days 14:34:42,0,35
2021-05-07 14:35:48.084,0 days 14:35:48,0,0
2021-05-07 14:36:54.070,0 days 14:36:54,0,0
2021-05-07 14:38:00.074,0 days 14:38:00,0,0
2021-05-07 14:39:06.073,0 days 14:39:06,0,0
2021-05-07 14:40:12.069,0 days 14:40:12,0,35
2021-05-07 14:41:18.068,0 days 14:41:18,0,35
2021-05-07 14:42:24.063,0 days 14:42:24,0,0
2021-05-07 14:43:30.071,0 days 14:43:30,0,35
2021-05-07 14:44:36.070,0 days 14:44:36,0,35
2021-05-07 14:45:42.084,0 days 14:45:42,0,0
2021-05-07 14:46:48.066,0 days 14:46:48,0,0
2021-05-07 14:47:54.084,0 days 14:47:54,0,0
2021-05-07 14:49:00.014,0 days 14:49:00,0,0
2021-05-07 14:50:06.019,0 days 14:50:06,0,0
2021-05-07 14:51:12.012,0 days 14:51:12,0,0
2021-05-07 14:52:18.017,0 days 14:52:18,0,0
2021-05-07 14:53:24.003,0 days 14:53:24,0,0
2021-05-07 14:54:30.019,0 days 14:54:30,0,0
2021-05-07 14:55:36.021,0 days 14:55:36,0,35
2021-05-07 14:56:42.009,0 days 14:56:42,0,0
2021-05-07 14:57:48.019,0 days 14:57:48,0,0
2021-05-07 14:58:54.028,0 days 14:58:54,0,0
2021-05-07 15:00:00.022,0 days 15:00:00,0,0
2021-05-07 15:01:06.012,0 days 15:01:06,0,0
2021-05-07 15:02:12.020,0 days 15:02:12,0,0
2021-05-07 15:03:18.015,0 days 15:03:18,0,0
2021-05-07 15:04:24.006,0 days 15:04:24,0,0
2021-05-07 15:05:29.068,0 days 15:05:29,0,35
