Data,Tempo,CO2,N2O,Alcoli,Alogenati,Vapore,Punto
2021-05-09 15:53:18.000,0 days 15:53:18,497,0.5939998626708984,0.09220000356435776,-0.01499999687075615,11.499999046325684,1
2021-05-09 16:11:16.082,0 days 16:11:16,494,0.6009998321533203,0.4319998621940613,-0.03299999237060547,11.499999046325684,1
2021-05-09 16:29:16.056,0 days 16:29:16,499,0.5819997787475586,0.1719999611377716,-0.02099999412894249,11.099998474121094,1
2021-05-09 16:47:15.063,0 days 16:47:15,495,0.6059998273849487,-0.16099995374679565,0.7229998111724854,10.899998664855957,1
2021-05-09 17:05:14.057,0 days 17:05:14,498,0.5819997787475586,-0.14899995923042297,0.17799994349479675,11.499999046325684,1
2021-05-09 17:23:13.099,0 days 17:23:13,499,0.5849997997283936,-0.30699992179870605,0.08910000324249268,10.899998664855957,1
2021-05-09 17:41:13.072,0 days 17:41:13,496,0.6009998321533203,-0.006799999624490738,0.008449998684227467,11.299999237060547,1
2021-05-09 17:59:13.018,0 days 17:59:13,496,0.5999997854232788,-0.19999995827674866,0.011200000531971455,11.499999046325684,1
2021-05-09 18:17:12.017,0 days 18:17:12,497,0.589999794960022,0.19999995827674866,-0.006099999882280827,12.499999046325684,1
2021-05-09 18:35:11.016,0 days 18:35:11,499,0.5729998350143433,-0.27299994230270386,0.009579998441040516,12.399998664855957,1
2021-05-09 18:53:10.058,0 days 18:53:10,507,0.5989998579025269,-0.22399994730949402,0.005409998819231987,12.399998664855957,1
2021-05-09 19:11:10.047,0 days 19:11:10,506,0.6129997968673706,0.14499995112419128,-0.009999997913837433,11.899998664855957,1
2021-05-09 19:29:10.005,0 days 19:29:10,504,0.5779998302459717,0.1369999647140503,-0.01799999549984932,11.299999237060547,1
2021-05-09 19:47:08.097,0 days 19:47:08,507,0.5489997863769531,-0.09499996900558472,-0.007000000216066837,10.999999046325684,1
2021-05-09 20:05:08.000,0 days 20:05:08,509,0.5669997930526733,0.06480000168085098,-0.010999996215105057,11.299999237060547,1
2021-05-09 20:23:07.052,0 days 20:23:07,507,0.5819997787475586,-0.031999990344047546,-0.0072999997064471245,10.999999046325684,1
2021-05-09 20:41:07.017,0 days 20:41:07,511,0.586999773979187,-0.06499998271465302,-0.005200000014156103,11.099998474121094,1
2021-05-09 20:59:05.098,0 days 20:59:05,511,0.586999773979187,0.06870000064373016,-0.01499999687075615,10.899998664855957,1
2021-05-09 21:17:05.040,0 days 21:17:05,511,0.5809998512268066,0.03610000014305115,-0.012999996542930603,10.999999046325684,1
2021-05-09 21:35:05.006,0 days 21:35:05,514,0.5829998254776001,-0.008899999782443047,-0.008499999530613422,10.899998664855957,1
2021-05-09 21:53:03.086,0 days 21:53:03,515,0.5989998579025269,0.2439999282360077,-0.016999993473291397,10.799999237060547,1
2021-05-09 22:11:03.054,0 days 22:11:03,516,0.5839998722076416,0.2649999260902405,-0.025999993085861206,10.69999885559082,1
2021-05-09 22:29:02.086,0 days 22:29:02,515,0.6089998483657837,-0.1159999668598175,-0.006799999624490738,10.69999885559082,1
2021-05-09 22:47:02.007,0 days 22:47:02,510,0.5969998836517334,0.11199997365474701,-0.016999993473291397,10.19999885559082,1
2021-05-09 23:05:01.038,0 days 23:05:01,520,0.5679998397827148,0.0625,-0.013999996706843376,9.719999313354492,1
2021-05-09 23:23:00.052,0 days 23:23:00,513,0.5829998254776001,0.22199994325637817,-0.022999994456768036,9.579998970031738,1
2021-05-09 23:40:59.083,0 days 23:40:59,514,0.5819997787475586,0.1799999475479126,-0.02399999275803566,9.489999771118164,1
2021-05-09 23:58:59.011,0 days 23:58:59,518,0.589999794960022,0.3129999041557312,-0.02399999275803566,9.969999313354492,1
